YEAR,TEAM NO,TEAM,SEED,ROUND,O RATE,D RATE,RELATIVE RATING,OPPONENT ADJUST,PACE ADJUST,O RATE RANK,D RATE RANK,TRUE TEMPO,TRUE TEMPO RANK,INJURY RANK,HOME RANK,ROSTER RANK,KILLSHOTS PER GAME,KILL SHOTS CONCEDED PER GAME,KILLSHOTS MARGIN,TOTAL KILL SHOTS,TOTAL KILL SHOTS CONCEDED,RELATIVE RATING RANK,OPPONENT ADJUST RANK,PACE ADJUST RANK,KILLSHOTS PER GAME RANK,KILL SHOTS CONCEDED PER GAME RANK,KILLSHOTS MARGIN RANK,TOTAL KILL SHOTS RANK,TOTAL KILL SHOTS CONCEDED RANK
2014,448,Harvard,12,32,7.421780947,7.817100407,15.23888135,1.857997949,-23.68028005,45,36,65.59089305,231,,158,,,,,,,31,169,259,,,,,
2014,447,Iowa,11,68,12.49043031,6.461264574,18.95169489,-43.74146791,0.665306715,11,54,70.27543806,22,,191,,,,,,,20,311,174,,,,,
2014,446,Iowa St.,3,16,11.43626952,6.234013882,17.6702834,-25.55766494,1.335028893,16,60,70.95248867,16,,11,,,,,,,27,257,172,,,,,
2014,445,Kansas,2,32,13.60772645,8.407171016,22.01489746,14.78296122,-38.92396784,7,29,67.99974193,97,,19,,,,,,,9,119,305,,,,,
2014,444,Kansas St.,9,64,4.153091609,7.988722142,12.14181375,-9.829566513,-37.15805826,91,33,64.95458053,262,,26,,,,,,,50,210,299,,,,,
2014,443,Kentucky,8,2,10.6592197,9.224399645,19.88361934,-18.24376048,37.300733,17,23,66.12336797,201,,98,,,,,,,18,228,49,,,,,
2014,442,Louisiana Lafayette,14,64,4.611686055,-1.63606876,2.975617295,1.407929789,30.97714501,81,199,69.47263764,42,,18,,,,,,,130,171,66,,,,,
2014,441,Louisville,4,16,14.31303328,16.61187359,30.92490687,-42.65327064,-14.60757228,5,3,68.6645621,65,,141,,,,,,,1,307,224,,,,,
2014,440,Manhattan,13,64,1.035439069,7.405506622,8.440945691,32.34783737,11.82273625,154,42,69.53727756,38,,256,,,,,,,83,67,130,,,,,
2014,439,Massachusetts,6,64,3.850722319,7.380299685,11.231022,19.70710059,-5.563097298,97,43,71.16076687,13,,201,,,,,,,56,104,191,,,,,
2014,438,Memphis,8,32,7.535102258,8.490409248,16.02551151,28.65378055,28.62333594,44,28,69.3738925,45,,181,,,,,,,29,75,74,,,,,
2014,437,Mercer,14,32,3.60181716,4.198015843,7.799833003,-66.6379863,-47.05379562,106,89,65.66808224,225,,92,,,,,,,87,339,323,,,,,
2014,436,Michigan,2,8,17.08904874,4.216259462,21.3053082,-51.97882836,-1.792738044,3,88,62.58950917,337,,121,,,,,,,12,322,178,,,,,
2014,435,Michigan St.,4,8,12.96100655,11.48946736,24.45047391,-32.48016187,39.68231551,9,12,66.76918966,159,,333,,,,,,,6,284,42,,,,,
2014,434,Milwaukee,15,64,-2.030731899,-0.485595076,-2.516326976,48.81936997,-21.56263208,217,168,67.91698637,99,,344,,,,,,,198,35,253,,,,,
2014,433,Mount St. Mary's,16,68,1.698898218,-5.096095689,-3.397197471,20.39808059,-54.85525093,139,279,69.33023181,47,,225,,,,,,,208,101,333,,,,,
2014,432,Nebraska,11,64,2.063256538,7.814524398,9.877780936,66.89651313,-11.73725436,127,37,66.45195168,178,,10,,,,,,,67,10,212,,,,,
2014,431,New Mexico,7,64,8.136160197,8.243207109,16.37936731,35.07155416,-26.84970681,35,31,66.44847019,181,,208,,,,,,,28,62,266,,,,,
2014,430,New Mexico St.,13,64,6.915356521,2.141669928,9.057026449,9.803381985,-25.2469881,48,120,66.7358351,161,,74,,,,,,,78,143,264,,,,,
2014,429,North Carolina,6,32,8.070963329,10.54895928,18.61992261,48.90157956,10.45746027,39,15,70.24876944,24,,102,,,,,,,22,34,142,,,,,
2014,428,North Carolina Central,14,64,1.934769365,6.43681363,8.371582995,-30.53110161,39.40764845,131,56,64.60073362,281,,82,,,,,,,84,277,44,,,,,
2014,427,North Carolina St.,12,64,8.125205235,1.832005729,9.957210964,6.308163025,-28.99419042,38,126,66.44950489,180,,268,,,,,,,66,157,272,,,,,
2014,426,North Dakota St.,12,32,9.152095537,4.302451341,13.45454688,38.07039059,-25.08336206,25,84,64.80320199,272,,62,,,,,,,40,54,263,,,,,
2014,425,Ohio St.,6,64,5.829175638,14.98123093,20.81040657,-43.63912689,-22.30891068,62,5,65.64799329,226,,68,,,,,,,14,310,255,,,,,
2014,424,Oklahoma,5,64,10.22393429,4.063482355,14.28741664,47.0893185,-12.97262344,21,92,71.02500153,14,,302,,,,,,,35,36,221,,,,,
2014,423,Oklahoma St.,9,64,9.129417932,8.778267566,17.9076855,-98.57307887,21.81136496,26,25,69.08032638,51,,17,,,,,,,26,349,95,,,,,
2014,422,Oregon,7,32,11.5339838,3.768245776,15.30222958,5.122904679,-94.15945272,14,95,68.51563824,71,,257,,,,,,,30,160,348,,,,,
2014,421,Pittsburgh,9,32,11.48795525,8.546911862,20.03486711,-9.777161524,70.05625065,15,27,64.28551468,296,,278,,,,,,,17,209,9,,,,,
2014,420,Providence,11,64,8.852452904,4.436133056,13.28858596,10.59900949,-10.15487089,28,81,65.04245727,256,,80,,,,,,,42,137,207,,,,,
2014,419,Saint Joseph's,10,64,6.421101451,4.825832871,11.24693432,7.723374707,-21.16796696,54,77,65.58093691,233,,266,,,,,,,55,152,249,,,,,
2014,418,Saint Louis,5,32,0.936463492,12.60568658,13.54215007,16.34432927,28.42976674,158,8,67.4882644,119,,259,,,,,,,38,109,76,,,,,
2014,417,San Diego St.,4,16,4.039445303,13.96172539,18.00117069,-3.612742483,3.036684217,95,6,64.60143982,280,,205,,,,,,,25,184,169,,,,,
2014,416,Stanford,10,16,8.132416774,6.07901116,14.21142793,-45.28844008,-17.65433969,36,61,66.92898479,150,,127,,,,,,,36,318,239,,,,,
2014,415,Stephen F. Austin,12,32,6.025813501,4.339862403,10.3656759,8.964584649,27.91472279,60,83,63.96314833,305,,312,,,,,,,62,148,79,,,,,
2014,414,Syracuse,3,32,8.56537984,12.16199566,20.7273755,51.13149667,-4.465445253,29,10,62.71679266,335,,310,,,,,,,15,26,186,,,,,
2014,413,Tennessee,11,16,8.428078003,9.925411018,18.35348902,3.37362222,-58.14464668,30,20,63.51729154,321,,52,,,,,,,23,163,335,,,,,
2014,412,Texas,7,32,4.446483669,7.94898825,12.39547192,46.57654417,54.85447792,85,34,68.42808943,78,,38,,,,,,,48,37,25,,,,,
2014,411,Texas Southern,16,68,1.09765719,-5.598136583,-4.500479392,15.78428184,28.45937823,152,289,67.68502135,108,,73,,,,,,,216,115,75,,,,,
2014,410,Tulsa,13,64,1.613540993,6.992978053,8.606519046,12.37481291,-38.49407631,141,47,68.16991029,88,,194,,,,,,,80,129,303,,,,,
2014,409,UCLA,4,16,13.1975713,8.3840611,21.5816324,53.2145115,15.68489536,8,30,69.91343034,29,,42,,,,,,,11,22,113,,,,,
2014,408,VCU,5,64,4.848052753,13.91718643,18.76523919,10.06117977,-33.56350976,77,7,70.31133941,20,,114,,,,,,,21,142,287,,,,,
2014,407,Villanova,2,32,10.48040183,10.09067379,20.57107562,-32.25166424,-19.53755836,19,19,67.30145437,131,,143,,,,,,,16,282,245,,,,,
2014,406,Virginia,1,16,10.22595198,15.97192567,26.19787766,36.20594206,-28.21508278,20,4,61.60382325,344,,75,,,,,,,4,60,268,,,,,
2014,405,Weber St.,16,64,1.246422722,-0.281428327,0.964994395,-15.44810578,88.6076019,149,166,65.10074746,254,,65,,,,,,,152,220,5,,,,,
2014,404,Western Michigan,14,64,0.944948088,1.610917254,2.555865342,32.68770791,17.6536716,156,128,67.03962122,143,,172,,,,,,,134,65,103,,,,,
2014,403,Wichita St.,1,32,11.9244925,11.76594721,23.69043971,44.95516798,-30.0710014,12,11,65.1574226,251,,269,,,,,,,7,38,278,,,,,
2014,402,Wisconsin,2,4,15.24298149,7.452997495,22.69597898,10.65042349,-37.99632767,4,41,63.92184134,307,,276,,,,,,,8,135,301,,,,,
2014,401,Wofford,15,64,-2.216800866,2.395174402,0.178373535,-68.51668269,5.106071167,220,115,62.47856224,340,,279,,,,,,,162,342,160,,,,,
2014,400,Xavier,12,68,7.897883463,4.905869209,12.80375267,23.80996596,5.952008143,41,76,65.88048811,215,,53,,,,,,,46,94,156,,,,,
2013,399,Akron,12,64,5.257203994,7.786446434,13.04365043,25.32420388,10.02550311,73,34,66.12617707,162,,105,,,,,,,47,67,118,,,,,
2013,398,Albany,15,64,1.032925206,-0.11763898,0.915286226,-25.88756014,27.38269885,150,162,63.0901157,292,,294,,,,,,,152,279,50,,,,,
2013,397,Arizona,6,16,9.973999708,7.609817831,17.58381754,0.501389693,-19.53719834,24,35,66.59214799,141,,147,,,,,,,22,171,261,,,,,
2013,396,Belmont,11,64,8.99490552,5.507915016,14.50282054,-24.21100263,7.351838376,31,68,67.26347844,109,,48,,,,,,,38,269,132,,,,,
2013,395,Boise St.,13,68,7.414613911,3.057151617,10.47176553,44.71129918,-22.95105802,47,106,65.97148418,177,,63,,,,,,,65,26,273,,,,,
2013,394,Bucknell,11,64,6.005671947,6.783560302,12.78923225,39.56118013,-7.299013441,62,42,63.03827175,294,,301,,,,,,,48,37,210,,,,,
2013,393,Butler,6,32,7.169727316,6.593599507,13.76332682,36.47756368,-26.63305848,51,44,64.61564908,240,,178,,,,,,,43,43,287,,,,,
2013,392,California,12,32,4.773752074,6.080354408,10.85410648,13.35463939,6.77925724,80,50,66.25588512,156,,238,,,,,,,62,113,137,,,,,
2013,391,Cincinnati,10,64,4.761225307,11.32897596,16.09020127,-16.04917179,61.11420149,81,9,65.42566534,204,,198,,,,,,,28,240,3,,,,,
2013,390,Colorado,10,64,3.583029647,7.795316176,11.37834582,1.298577748,48.28896689,104,33,65.67887163,194,,32,,,,,,,59,167,16,,,,,
2013,389,Colorado St.,8,32,12.51661938,3.08053667,15.59715605,-0.828620227,-35.51870078,12,105,64.54402442,246,,100,,,,,,,33,180,304,,,,,
2013,388,Creighton,7,32,15.0969708,3.576302099,18.6732729,-7.160254461,2.5988044,5,95,64.93696862,226,,143,,,,,,,17,205,158,,,,,
2013,387,Davidson,14,64,8.887501736,3.491407049,12.37890879,-17.77401582,36.58524064,32,97,65.31986159,209,,53,,,,,,,51,246,24,,,,,
2013,386,Duke,2,8,16.02768241,8.722602182,24.75028459,-24.86567329,-86.38664195,2,26,67.49490244,96,,57,,,,,,,6,274,344,,,,,
2013,385,Florida,3,8,15.28404127,13.86644819,29.15048946,-27.01253729,-30.71128396,3,5,62.64009804,305,,26,,,,,,,1,286,293,,,,,
2013,384,Florida Gulf Coast,15,16,2.724557103,3.632055033,6.356612136,59.9706929,-48.85426198,125,93,68.95109717,42,,40,,,,,,,92,14,333,,,,,
2013,383,Georgetown,2,64,8.150219223,14.37381842,22.52403764,43.45241993,10.05338644,41,4,62.41735859,310,,242,,,,,,,9,30,116,,,,,
2013,382,Gonzaga,1,32,15.08232535,10.71896974,25.80129509,16.74362498,-17.28762908,6,12,65.33256263,206,,109,,,,,,,4,101,256,,,,,
2013,381,Harvard,14,32,4.737554574,0.909994554,5.647549128,37.79883657,-6.032535096,82,142,64.6067531,241,,195,,,,,,,95,41,203,,,,,
2013,380,Illinois,7,32,6.457865876,5.61951864,12.07738452,32.26681006,-13.3915996,55,65,65.45290489,202,,326,,,,,,,54,51,239,,,,,
2013,379,Indiana,1,16,16.4031646,8.76170275,25.16486735,-65.11838306,32.49046317,1,25,67.47287725,99,,176,,,,,,,5,342,29,,,,,
2013,378,Iona,15,64,12.4901673,-4.974862212,7.515305089,39.10120209,-7.367062683,13,277,70.2395823,19,,157,,,,,,,84,39,211,,,,,
2013,377,Iowa St.,10,32,11.45700681,2.536998218,13.99400503,-5.233205896,-11.32112343,16,119,69.65055165,29,,24,,,,,,,42,200,227,,,,,
2013,376,James Madison,16,64,-1.332048284,0.675862078,-0.656186205,-24.63092394,-35.44741234,194,150,64.0203052,268,,12,,,,,,,177,273,303,,,,,
2013,375,Kansas,1,16,13.6794331,15.43063475,29.11006785,64.62022708,-3.050253737,7,2,67.50759881,95,,17,,,,,,,2,9,186,,,,,
2013,374,Kansas St.,4,64,10.71219654,7.828831686,18.54102823,30.26874287,-11.4231236,19,32,63.51390059,279,,122,,,,,,,18,56,230,,,,,
2013,373,La Salle,13,16,6.960277017,4.213455663,11.17373268,-42.72904113,2.238191348,52,83,66.00508774,174,,59,,,,,,,60,323,160,,,,,
2013,372,Liberty,16,68,-1.693051523,-7.007900201,-8.700951724,22.86280245,0.121340482,204,306,65.80688254,185,,279,,,,,,,266,79,176,,,,,
2013,371,LIU Brooklyn,16,68,8.530418478,-7.665980433,0.864438045,8.962067324,9.509806809,35,319,69.04790175,39,,136,,,,,,,154,132,123,,,,,
2013,370,Louisville,1,1,10.3792123,17.98086409,28.36007639,-20.01030447,-16.47728197,21,1,67.04669784,117,,260,,,,,,,3,248,255,,,,,
2013,369,Marquette,3,8,11.12985761,6.066142638,17.19600025,0.831068669,-23.29252238,18,51,64.11852619,263,,209,,,,,,,23,169,275,,,,,
2013,368,Memphis,6,32,7.928511582,10.52029992,18.4488115,39.2385222,-2.856418417,42,13,69.20898737,35,,298,,,,,,,19,38,185,,,,,
2013,367,Miami FL,2,16,12.72431778,10.32068406,23.04500184,75.52840674,30.06669434,10,17,63.11723116,290,,75,,,,,,,8,3,39,,,,,
2013,366,Michigan,4,2,15.17983981,5.431562179,20.61140199,3.755910665,-3.879167527,4,69,64.52388477,248,,68,,,,,,,13,151,193,,,,,
2013,365,Michigan St.,3,16,9.790794784,12.01439677,21.80519155,19.72856682,2.009697313,25,8,64.21942274,260,,121,,,,,,,12,87,163,,,,,
2013,364,Middle Tennessee,11,68,4.035806955,9.05706061,13.09286757,-45.04755663,18.49992081,99,24,65.05904487,218,,3,,,,,,,46,328,85,,,,,
2013,363,Minnesota,11,32,8.880539719,7.60033094,16.48087066,-32.73985369,33.19604161,33,36,64.41926465,251,,4,,,,,,,27,304,27,,,,,
2013,362,Mississippi,12,32,8.467745427,6.939573415,15.40731884,34.20671794,-7.133332782,37,40,70.67511066,12,,36,,,,,,,35,49,207,,,,,
2013,361,Missouri,9,64,12.1515126,5.999909818,18.15142242,-35.46900584,-5.92768861,15,54,67.68085599,86,,42,,,,,,,20,309,201,,,,,
2013,360,Montana,13,64,2.282333196,0.688034952,2.970368147,-3.354657336,3.765617881,130,149,64.06881009,265,,241,,,,,,,128,189,156,,,,,
2013,359,New Mexico,3,64,8.997348817,10.45016766,19.44751648,25.80621341,-13.64969152,30,14,65.22006885,213,,159,,,,,,,16,65,242,,,,,
2013,358,New Mexico St.,13,64,2.561361331,4.303412632,6.864773963,11.47062871,-24.23371883,127,79,65.05394933,219,,38,,,,,,,89,121,276,,,,,
2013,357,North Carolina,8,32,9.396689657,6.398309767,15.79499942,-50.10952394,11.94139739,29,47,70.54600695,14,,174,,,,,,,31,334,109,,,,,
2013,356,North Carolina A&T,16,64,-9.767132193,4.284374897,-5.482757296,-14.83266432,-8.39745587,323,80,66.88393299,123,,89,,,,,,,227,237,218,,,,,
2013,355,North Carolina St.,8,64,12.52333949,3.301237124,15.82457662,18.83753786,13.74361176,11,101,68.1351492,72,,97,,,,,,,30,92,103,,,,,
2013,354,Northwestern St.,14,64,2.005019771,-1.54009219,0.464927581,13.20787965,-20.05869633,133,198,72.49299075,1,,179,,,,,,,160,114,263,,,,,
2013,353,Notre Dame,7,64,12.46521077,4.255496214,16.72070698,11.04269651,0.674240457,14,81,61.93713436,318,,44,,,,,,,24,123,172,,,,,
2013,352,Ohio St.,2,8,11.32237574,12.51423262,23.83660836,-24.09402633,-4.243405082,17,7,65.30555901,211,,50,,,,,,,7,267,195,,,,,
2013,351,Oklahoma,10,64,7.882076399,4.896288558,12.77836496,3.672195192,25.28458177,44,74,66.59082301,142,,23,,,,,,,49,152,55,,,,,
2013,350,Oklahoma St.,5,64,6.273599769,10.33059249,16.60419226,-4.448654061,-3.106161902,57,16,66.99900463,122,,185,,,,,,,25,195,188,,,,,
2013,349,Oregon,12,16,4.175827825,8.497379429,12.67320725,-2.996704333,-36.03719754,96,28,68.41386792,62,,67,,,,,,,50,188,306,,,,,
2013,348,Pacific,15,64,2.888367716,-0.157923391,2.730444325,24.63879645,-19.10286107,121,163,63.48231097,280,,47,,,,,,,131,69,260,,,,,
2013,347,Pittsburgh,8,64,12.86472446,9.370275213,22.23499967,-31.64998221,27.14374493,9,20,60.76339783,340,,245,,,,,,,10,300,51,,,,,
2013,346,Saint Louis,4,32,8.282360371,13.81113353,22.0934939,65.02107792,22.24564317,39,6,64.78652269,236,,69,,,,,,,11,8,69,,,,,
2013,345,Saint Mary's,11,64,13.05059862,3.492414481,16.5430131,-47.77615815,14.79813837,8,96,64.45057426,250,,271,,,,,,,26,331,99,,,,,
2013,344,San Diego St.,7,32,4.316986878,9.903970944,14.22095782,-4.912324957,-7.279800017,91,18,66.55036615,144,,88,,,,,,,41,197,209,,,,,
2013,343,South Dakota St.,13,64,10.54134384,-0.971993761,9.569350081,-0.318316966,-33.66192385,20,183,64.00449167,269,,25,,,,,,,71,178,299,,,,,
2013,342,Southern,16,64,-5.602410946,2.713890225,-2.888520721,-25.99539507,6.298348505,279,112,65.27295249,212,,149,,,,,,,202,280,141,,,,,
2013,341,Syracuse,4,4,8.726366146,10.78167722,19.50804337,-42.33320558,54.91091944,34,11,66.08434087,167,,61,,,,,,,15,320,9,,,,,
2013,340,Temple,9,32,9.616454606,2.645538229,12.26199283,62.12983109,-10.42709279,26,117,66.61333908,140,,342,,,,,,,53,11,224,,,,,
2013,339,UCLA,6,64,8.364865072,5.987583292,14.35244836,7.380934629,19.91414915,38,56,69.20575603,36,,170,,,,,,,40,139,78,,,,,
2013,338,UNLV,5,64,3.876940642,10.7846423,14.66158294,17.53302794,23.57367568,102,10,68.93460355,44,,222,,,,,,,37,98,61,,,,,
2013,337,Valparaiso,14,64,7.908400468,2.437065646,10.34546611,-9.445770235,-13.1647651,43,123,65.51252165,201,,229,,,,,,,66,216,236,,,,,
2013,336,VCU,5,32,9.455040395,8.239768653,17.69480905,-27.0711801,22.51998417,27,31,68.25868791,68,,124,,,,,,,21,287,68,,,,,
2013,335,Villanova,9,64,4.187341694,9.097557116,13.28489881,4.849480758,-7.83572499,95,21,67.44942498,100,,274,,,,,,,44,148,213,,,,,
2013,334,Western Kentucky,16,64,-1.631755019,-0.182497172,-1.814252192,-14.56541387,21.76589426,202,166,66.12472078,163,,227,,,,,,,186,235,71,,,,,
2013,333,Wichita St.,9,4,7.311667025,8.2669214,15.57858843,19.13543022,12.01924874,49,29,65.12312562,216,,86,,,,,,,34,89,108,,,,,
2013,332,Wisconsin,5,64,5.710735858,14.64009692,20.35083278,-31.00438385,27.11684488,65,3,62.50720094,307,,73,,,,,,,14,297,52,,,,,
2012,331,Alabama,9,64,3.448430152,12.03332208,15.48175223,-6.35297162,18.02480823,95,8,63.2411066,306,,206,,,,,,,28,196,64,,,,,
2012,330,Baylor,3,8,11.98577194,6.292332474,18.27810442,-19.56977194,-5.875448659,13,51,66.38421614,158,,183,,,,,,,19,238,188,,,,,
2012,329,Belmont,14,64,10.28430951,3.273518664,13.55782817,-58.44346463,-97.72973841,23,97,67.86995096,86,,286,,,,,,,40,324,343,,,,,
2012,328,BYU,14,64,4.245917743,7.230710166,11.47662791,-81.69329497,21.19434399,88,33,72.2034837,7,,140,,,,,,,53,340,50,,,,,
2012,327,California,12,68,6.954753831,7.10296978,14.05772361,-57.966561,-30.77686496,47,36,66.60411698,145,,83,,,,,,,37,323,267,,,,,
2012,326,Cincinnati,6,16,8.39391603,7.455111257,15.84902729,10.41732932,17.63922801,37,31,63.79023833,286,,213,,,,,,,26,130,66,,,,,
2012,325,Colorado,11,32,2.59090254,5.412188304,8.003090843,7.48487834,-5.944235649,115,61,65.7622467,193,,110,,,,,,,78,144,190,,,,,
2012,324,Colorado St.,11,64,6.330199997,-0.199138648,6.131061349,-40.34651148,20.81755397,53,174,64.93416408,235,,26,,,,,,,100,297,52,,,,,
2012,323,Connecticut,9,64,7.673369364,6.435112906,14.10848227,-36.52407048,6.810474049,43,48,64.25032205,271,,41,,,,,,,36,289,127,,,,,
2012,322,Creighton,8,32,11.81363203,-1.724455875,10.08917615,-8.849106495,31.03057484,16,216,66.94462096,126,,262,,,,,,,62,206,30,,,,,
2012,321,Davidson,13,64,7.051206893,2.061193977,9.11240087,-13.51486406,4.679361362,45,128,68.09681444,71,,40,,,,,,,70,222,133,,,,,
2012,320,Detroit,15,64,6.313397085,-0.684518543,5.628878543,24.85478134,-34.3577047,54,184,66.7263159,136,,305,,,,,,,106,73,275,,,,,
2012,319,Duke,2,64,13.72888673,6.325722558,20.05460929,-39.62043168,6.393190442,6,50,67.97346962,81,,315,,,,,,,14,294,128,,,,,
2012,318,Florida,7,8,15.3357419,3.381279028,18.71702093,-38.17401812,30.85844607,3,94,65.5704999,205,,122,,,,,,,18,293,31,,,,,
2012,317,Florida St.,3,32,5.234285297,12.23672145,17.47100675,62.97548903,53.44437397,73,7,67.17387913,110,,57,,,,,,,20,10,6,,,,,
2012,316,Georgetown,3,32,8.712264113,11.56606977,20.27833389,5.851464083,-8.497314628,34,10,63.04234714,312,,13,,,,,,,11,152,204,,,,,
2012,315,Gonzaga,7,32,7.845704718,8.28086995,16.12657467,14.30718903,-22.08249075,41,23,65.90975372,183,,21,,,,,,,22,112,245,,,,,
2012,314,Harvard,12,64,5.722502118,7.662129495,13.38463161,11.9093489,-16.03580366,66,27,62.1300195,322,,288,,,,,,,42,122,227,,,,,
2012,313,Indiana,4,16,14.83288702,4.893281999,19.72616902,-28.51630629,7.03892942,4,67,67.32507273,106,,31,,,,,,,15,268,125,,,,,
2012,312,Iona,14,68,10.64464122,-0.490587344,10.15405388,-37.63963223,5.318725786,19,181,70.92755968,14,,273,,,,,,,61,291,130,,,,,
2012,311,Iowa St.,8,32,8.782661037,5.669455349,14.45211639,33.3092104,-6.276019168,32,57,66.9158929,129,,233,,,,,,,35,53,192,,,,,
2012,310,Kansas,2,2,13.50217246,11.35557483,24.85774729,-61.09092601,-80.30682684,7,11,67.36911143,105,,180,,,,,,,6,326,337,,,,,
2012,309,Kansas St.,8,32,5.951671551,10.13561528,16.08728683,6.236105572,-3.494768911,63,16,67.65990825,98,,252,,,,,,,23,151,172,,,,,
2012,308,Kentucky,1,1,17.3641521,13.0419543,30.4061064,-20.97565701,-93.90635875,2,4,66.29549403,163,,268,,,,,,,1,243,342,,,,,
2012,307,Lamar,16,68,3.361830207,2.521024931,5.882855138,3.781725027,-53.08187749,98,109,67.57852681,101,,259,,,,,,,102,161,317,,,,,
2012,306,Lehigh,15,32,5.965871803,3.011181675,8.977053478,32.38815685,-11.07903888,62,101,68.10054789,70,,168,,,,,,,71,54,215,,,,,
2012,305,LIU Brooklyn,16,64,6.171652598,-2.988054494,3.183598105,61.89165076,-66.15893072,57,238,73.9065851,2,,61,,,,,,,132,11,331,,,,,
2012,304,Long Beach St.,12,64,6.864715211,6.740524058,13.60523927,25.74060367,-39.95661921,49,43,67.00554573,118,,250,,,,,,,39,70,293,,,,,
2012,303,Louisville,4,4,5.127888046,15.47416728,20.60205533,37.6651651,32.2714339,75,1,67.00297876,119,,196,,,,,,,10,44,27,,,,,
2012,302,Loyola MD,15,64,2.356706573,1.716934405,4.073640978,30.25352388,-40.19140772,121,136,64.80570562,243,,266,,,,,,,122,61,294,,,,,
2012,301,Marquette,3,16,11.43526782,8.838063087,20.27333091,-8.808970885,-8.609056061,17,18,70.24961319,22,,73,,,,,,,12,205,206,,,,,
2012,300,Memphis,8,64,10.51456396,11.10846576,21.62302972,-8.705699831,21.60574191,21,13,68.3812302,58,,181,,,,,,,9,203,48,,,,,
2012,299,Michigan,4,64,9.371514111,6.684006868,16.05552098,51.10907607,-46.93122582,27,45,61.99483838,324,,222,,,,,,,24,19,309,,,,,
2012,298,Michigan St.,1,16,11.25181671,13.79279778,25.04461449,18.596994,-8.818806292,18,3,65.84709494,188,,74,,,,,,,4,101,208,,,,,
2012,297,Mississippi Valley St.,16,68,-5.294759351,-1.126207522,-6.420966873,-15.54814485,9.501703723,272,199,70.30927802,21,,272,,,,,,,234,227,113,,,,,
2012,296,Missouri,2,64,18.88989193,5.291806255,24.18169818,33.52718696,-50.70770746,1,62,66.44804481,152,,72,,,,,,,7,51,314,,,,,
2012,295,Montana,13,64,1.043345725,6.872371947,7.915717672,-31.07749965,4.591280285,143,40,65.79565839,191,,86,,,,,,,81,279,134,,,,,
2012,294,Murray St.,6,32,8.26508417,6.925838527,15.1909227,76.48398006,-23.76200496,40,38,65.69987713,196,,321,,,,,,,31,4,252,,,,,
2012,293,New Mexico,5,32,9.265858736,9.83752923,19.10338797,11.90524351,11.63256887,29,17,66.17911513,172,,62,,,,,,,17,123,97,,,,,
2012,292,New Mexico St.,13,64,6.020740425,4.027145374,10.0478858,3.884854887,10.2621358,61,79,70.44130658,18,,177,,,,,,,63,160,104,,,,,
2012,291,Norfolk St.,15,32,-3.619071233,-0.157120194,-3.776191427,24.92224748,4.024972347,238,172,67.52349893,102,,258,,,,,,,203,72,137,,,,,
2012,290,North Carolina,1,8,13.44368481,11.8282792,25.27196402,21.96283962,-40.19921089,8,9,71.88917902,9,,144,,,,,,,3,86,295,,,,,
2012,289,North Carolina St.,11,16,8.802200912,3.82584291,12.62804382,-26.20615981,-16.60621576,31,83,67.37430511,104,,340,,,,,,,45,263,229,,,,,
2012,288,Notre Dame,7,64,9.485767919,5.21222664,14.69799456,16.14352786,-57.26368062,25,64,61.89757102,326,,19,,,,,,,32,108,321,,,,,
2012,287,Ohio,13,16,4.662492273,7.391047767,12.05354004,99.00990099,3.380456848,83,32,66.96469692,125,,160,,,,,,,49,1,144,,,,,
2012,286,Ohio St.,2,4,14.79851087,14.0073187,28.80582956,-41.15529607,30.70536889,5,2,67.62427166,99,,143,,,,,,,2,300,32,,,,,
2012,285,Purdue,10,32,12.33684677,2.922672452,15.25951922,-75.57268663,-4.581367383,10,103,65.28919442,222,,194,,,,,,,29,337,182,,,,,
2012,284,Saint Louis,9,32,6.165891877,10.58165467,16.74754655,12.95369843,-31.34490708,58,15,62.72147592,317,,17,,,,,,,21,116,268,,,,,
2012,283,Saint Mary's,7,64,11.82394555,3.823102412,15.64704796,10.30481529,36.41558537,15,84,64.59418123,257,,237,,,,,,,27,131,23,,,,,
2012,282,San Diego St.,6,64,4.520559281,6.401331612,10.92189089,59.6252347,-44.50954145,86,49,66.57158764,148,,306,,,,,,,56,12,305,,,,,
2012,281,South Dakota St.,14,64,10.51795918,1.746108178,12.26406736,21.90360565,-21.56429111,20,134,66.38136056,159,,4,,,,,,,48,87,244,,,,,
2012,280,South Florida,12,32,-0.030033235,10.7555469,10.72551367,-4.563443325,2.764779927,162,14,60.13656503,342,,156,,,,,,,57,188,147,,,,,
2012,279,Southern Miss,9,64,6.647764453,1.401637871,8.049402324,35.79353029,-17.27691675,50,143,64.73920067,249,,245,,,,,,,77,47,230,,,,,
2012,278,St. Bonaventure,14,64,6.245278253,2.719955686,8.965233939,-49.22536341,-27.96067968,55,108,64.79854343,244,,44,,,,,,,72,314,258,,,,,
2012,277,Syracuse,1,8,12.30197856,12.66778161,24.96976017,-29.4645645,21.23546128,11,5,66.43441335,154,,186,,,,,,,5,274,49,,,,,
2012,276,Temple,5,64,9.332725435,3.744088299,13.07681373,10.99211158,-63.14255525,28,85,66.79773247,133,,265,,,,,,,43,127,328,,,,,
2012,275,Texas,11,64,9.458705389,4.537007216,13.9957126,-12.83764359,2.595496269,26,73,65.36054826,216,,49,,,,,,,38,219,149,,,,,
