YEAR,BY YEAR NO,TEAM NO,TEAM,SEED,ROUND,CURRENT ROUND,COLLEGE CITY,COLLEGE STATE,COLLEGE LOCATION,COLLEGE TIME ZONE,COLLEGE TIME ZONE VALUE,COLLEGE DAYLIGHT SAVINGS TIME,COLLEGE LATITUDE,COLLEGE LONGITUDE,GAME CITY,GAME STATE,GAME LOCATION,GAME TIME ZONE,GAME TIME ZONE VALUE,GAME DAYLIGHT SAVINGS TIME,GAME LATITUDE,GAME LONGITUDE,TIME ZONE COMBINATION,DIRECTION,LATITUDE DIFF,LONGITUDE DIFF,TIME ZONES CROSSED,TIME ZONES CROSSED VALUE,DISTANCE (KM),DISTANCE (MI)
2009,208,79,Texas,7,32,64,Austin,Texas,Austin Texas ,Central,5,TRUE,30.267153,-97.7430608,Greensboro,North Carolina,Greensboro North Carolina ,Eastern,6,TRUE,36.0726354,-79.7919754,Central Eastern,East,5.8054824,17.9510854,1,1,1787.737544,1110.848609
2009,207,100,Minnesota,10,64,64,Minneapolis,Minnesota,Minneapolis Minnesota ,Central,5,TRUE,44.977753,-93.2650108,Greensboro,North Carolina,Greensboro North Carolina ,Eastern,6,TRUE,36.0726354,-79.7919754,Central Eastern,East,-8.9051176,13.4730354,1,1,1505.458809,935.4487348
2009,206,113,Duke,2,16,64,Durham,North Carolina,Durham North Carolina ,Eastern,6,TRUE,35.9940329,-78.898619,Greensboro,North Carolina,Greensboro North Carolina ,Eastern,6,TRUE,36.0726354,-79.7919754,Eastern Eastern,West,0.0786025,-0.8933564,0,0,80.80487577,50.20982199
2009,205,125,Binghamton,15,64,64,Binghamton,New York,Binghamton New York ,Eastern,6,TRUE,42.0986867,-75.9179738,Greensboro,North Carolina,Greensboro North Carolina ,Eastern,6,TRUE,36.0726354,-79.7919754,Eastern Eastern,West,-6.0260513,-3.8740016,0,0,748.6418583,465.1844841
2009,204,95,North Carolina,1,1,64,Chapel Hill,North Carolina,Chapel Hill North Carolina ,Eastern,6,TRUE,35.9131996,-79.0558445,Greensboro,North Carolina,Greensboro North Carolina ,Eastern,6,TRUE,36.0726354,-79.7919754,Eastern Eastern,West,0.1594358,-0.7361309,0,0,68.55886045,42.60050086
2009,203,86,Radford,16,64,64,Radford,Virginia,Radford Virginia ,Eastern,6,TRUE,37.1317924,-80.5764477,Greensboro,North Carolina,Greensboro North Carolina ,Eastern,6,TRUE,36.0726354,-79.7919754,Eastern Eastern,East,-1.059157,0.7844723,0,0,137.0177623,85.13889034
2009,202,106,LSU,8,32,64,Baton Rouge,Louisiana,Baton Rouge Louisiana ,Central,5,TRUE,30.4514677,-91.1871466,Greensboro,North Carolina,Greensboro North Carolina ,Eastern,6,TRUE,36.0726354,-79.7919754,Central Eastern,East,5.6211677,11.3951712,1,1,1228.837201,763.5640369
2009,201,123,Butler,9,64,64,Indianapolis,Indiana,Indianapolis Indiana ,Eastern,6,TRUE,39.768403,-86.158068,Greensboro,North Carolina,Greensboro North Carolina ,Eastern,6,TRUE,36.0726354,-79.7919754,Eastern Eastern,East,-3.6957676,6.3660926,0,0,693.0264913,430.6266972
2009,200,109,Illinois,5,64,64,Champaign,Illinois,Champaign Illinois ,Central,5,TRUE,40.1164204,-88.2433829,Portland,Oregon,Portland Oregon ,Pacific,3,TRUE,45.515232,-122.6783853,Central Pacific,West,5.3988116,-34.4350024,2,-2,2849.08662,1770.34035
2009,199,68,Western Kentucky,12,32,64,Bowling Green,Kentucky,Bowling Green Kentucky ,Central,5,TRUE,36.9685219,-86.4808043,Portland,Oregon,Portland Oregon ,Pacific,3,TRUE,45.515232,-122.6783853,Central Pacific,West,8.5467101,-36.197581,2,-2,3142.000144,1952.348376
2009,198,110,Gonzaga,4,16,64,Spokane,Washington,Spokane Washington ,Pacific,3,TRUE,47.6587802,-117.4260466,Portland,Oregon,Portland Oregon ,Pacific,3,TRUE,45.515232,-122.6783853,Pacific Pacific,West,-2.1435482,-5.2523387,0,0,466.6634103,289.9711996
2009,197,130,Akron,13,64,64,Akron,Ohio,Akron Ohio ,Eastern,6,TRUE,41.0814447,-81.5190053,Portland,Oregon,Portland Oregon ,Pacific,3,TRUE,45.515232,-122.6783853,Eastern Pacific,West,4.4337873,-41.15938,3,-3,3330.013002,2069.174149
2009,196,126,Arizona St.,6,32,64,Tempe,Arizona,Tempe Arizona ,Mountain,3,FALSE,33.4255104,-111.9400054,Miami,Florida,Miami Florida ,Eastern,6,TRUE,25.7616798,-80.1917902,Mountain Eastern,East,-7.6638306,31.7482152,3,3,3171.9935,1970.985383
2009,195,81,Temple,11,64,64,Philadelphia,Pennsylvania,Philadelphia Pennsylvania ,Eastern,6,TRUE,39.9525839,-75.1652215,Miami,Florida,Miami Florida ,Eastern,6,TRUE,25.7616798,-80.1917902,Eastern Eastern,West,-14.1909041,-5.0265687,0,0,1645.540505,1022.491466
2009,194,82,Syracuse,3,16,64,Syracuse,New York,Syracuse New York ,Eastern,6,TRUE,43.0481221,-76.1474244,Miami,Florida,Miami Florida ,Eastern,6,TRUE,25.7616798,-80.1917902,Eastern Eastern,West,-17.2864423,-4.0443658,0,0,1956.998899,1216.022739
2009,193,83,Stephen F. Austin,14,64,64,Nacogdoches,Texas,Nacogdoches Texas ,Central,5,TRUE,31.6039455,-94.656004,Miami,Florida,Miami Florida ,Eastern,6,TRUE,25.7616798,-80.1917902,Central Eastern,East,-5.8422657,14.4642138,1,1,1551.508515,964.0626959
2009,192,118,Clemson,7,64,64,Clemson,South Carolina,Clemson South Carolina ,Eastern,6,TRUE,34.6834382,-82.8373654,Kansas City,Missouri,Kansas City Missouri ,Central,5,TRUE,39.0997265,-94.5785667,Eastern Central,West,4.4162883,-11.7412013,1,-1,1152.637546,716.215766
2009,191,102,Michigan,10,32,64,Ann Arbor,Michigan,Ann Arbor Michigan ,Eastern,6,TRUE,42.2808256,-83.7430378,Kansas City,Missouri,Kansas City Missouri ,Central,5,TRUE,39.0997265,-94.5785667,Eastern Central,West,-3.1810991,-10.8355289,1,-1,978.770251,608.1796378
2009,190,91,Oklahoma,2,8,64,Norman,Oklahoma,Norman Oklahoma ,Central,5,TRUE,35.2225668,-97.4394777,Kansas City,Missouri,Kansas City Missouri ,Central,5,TRUE,39.0997265,-94.5785667,Central Central,East,3.8771597,2.860911,0,0,500.0663308,310.7268122
2009,189,96,Morgan St.,15,64,64,Baltimore,Maryland,Baltimore Maryland ,Eastern,6,TRUE,39.2903848,-76.6121893,Kansas City,Missouri,Kansas City Missouri ,Central,5,TRUE,39.0997265,-94.5785667,Eastern Central,West,-0.1906583,-17.9663774,1,-1,1545.865944,960.5565645
2009,188,107,Louisville,1,8,32,Louisville,Kentucky,Louisville Kentucky ,Eastern,6,TRUE,38.2526647,-85.7584557,Dayton,Ohio,Dayton Ohio ,Eastern,6,TRUE,39.7589478,-84.1916069,Eastern Eastern,East,1.5062831,1.5668488,0,0,215.3589438,133.8178437
2009,187,84,Siena,9,32,32,Loudonville,New York,Loudonville New York ,Eastern,6,TRUE,42.7048009,-73.7548424,Dayton,Ohio,Dayton Ohio ,Eastern,6,TRUE,39.7589478,-84.1916069,Eastern Eastern,West,-2.9458531,-10.4367645,0,0,931.4202128,578.7576881
2009,186,127,Arizona,12,16,32,Tucson,Arizona,Tucson Arizona ,Mountain,3,FALSE,32.2539787,-110.9741769,Miami,Florida,Miami Florida ,Eastern,6,TRUE,25.7616798,-80.1917902,Mountain Eastern,East,-6.4922989,30.7823867,3,3,3067.852988,1906.275469
2009,185,117,Cleveland St.,13,32,32,Cleveland,Ohio,Cleveland Ohio ,Eastern,6,TRUE,41.49932,-81.6943605,Miami,Florida,Miami Florida ,Eastern,6,TRUE,25.7616798,-80.1917902,Eastern Eastern,East,-15.7376402,1.5025703,0,0,1755.385445,1090.745947
2009,184,114,Dayton,11,32,32,Dayton,Ohio,Dayton Ohio ,Eastern,6,TRUE,39.7589478,-84.1916069,Minneapolis,Minnesota,Minneapolis Minnesota ,Central,5,TRUE,44.977753,-93.2650108,Eastern Central,West,5.2188052,-9.0734039,1,-1,943.6769781,586.373689
2009,183,108,Kansas,3,16,32,Lawrence,Kansas,Lawrence Kansas ,Central,5,TRUE,38.9716689,-95.2352501,Minneapolis,Minnesota,Minneapolis Minnesota ,Central,5,TRUE,44.977753,-93.2650108,Central Central,East,6.0060841,1.9702393,0,0,687.3584273,427.1047255
2009,182,76,USC,10,32,32,Los Angeles,California,Los Angeles California ,Pacific,3,TRUE,34.0522342,-118.2436849,Minneapolis,Minnesota,Minneapolis Minnesota ,Central,5,TRUE,44.977753,-93.2650108,Pacific Central,East,10.9255188,24.9786741,2,2,2448.479454,1521.414597
2009,181,101,Michigan St.,2,2,32,East Lansing,Michigan,East Lansing Michigan ,Eastern,6,TRUE,42.7369792,-84.4838654,Minneapolis,Minnesota,Minneapolis Minnesota ,Central,5,TRUE,44.977753,-93.2650108,Eastern Central,West,2.2407738,-8.7811454,1,-1,746.3797615,463.7788823
2009,180,116,Connecticut,1,4,32,Storrs,Connecticut,Storrs Connecticut ,Eastern,6,TRUE,41.8084314,-72.2495231,Philadelphia,Pennsylvania,Philadelphia Pennsylvania ,Eastern,6,TRUE,39.9525839,-75.1652215,Eastern Eastern,West,-1.8558475,-2.9156984,0,0,320.3903299,199.0813213
2009,179,78,Texas A&M,9,32,32,College Station,Texas,College Station Texas ,Central,5,TRUE,30.627977,-96.3344068,Philadelphia,Pennsylvania,Philadelphia Pennsylvania ,Eastern,6,TRUE,39.9525839,-75.1652215,Central Eastern,East,9.3246069,21.1691853,1,1,2175.324576,1351.684026
2009,178,87,Purdue,5,16,32,West Lafayette,Indiana,West Lafayette Indiana ,Eastern,6,TRUE,40.4258686,-86.9080655,Portland,Oregon,Portland Oregon ,Pacific,3,TRUE,45.515232,-122.6783853,Eastern Pacific,West,5.0893634,-35.7703198,3,-3,2939.482823,1826.509946
2009,177,70,Washington,4,32,32,Seattle,Washington,Seattle Washington ,Pacific,3,TRUE,47.6062095,-122.3320708,Portland,Oregon,Portland Oregon ,Pacific,3,TRUE,45.515232,-122.6783853,Pacific Pacific,West,-2.0909775,-0.3463145,0,0,234.0081575,145.4059278
2009,176,105,Marquette,6,32,32,Milwaukee,Wisconsin,Milwaukee Wisconsin ,Central,5,TRUE,43.0389025,-87.9064736,Boise,Idaho,Boise Idaho ,Mountain,4,TRUE,43.6150186,-116.2023137,Central Mountain,West,0.5761161,-28.2958401,1,-1,2278.602859,1415.858175
2009,175,98,Missouri,3,8,32,Columbia,Missouri,Columbia Missouri ,Central,5,TRUE,38.9517053,-92.3340724,Boise,Idaho,Boise Idaho ,Mountain,4,TRUE,43.6150186,-116.2023137,Central Mountain,West,4.6633133,-23.8682413,1,-1,2052.790788,1275.545059
2009,174,104,Maryland,10,32,32,College Park,Maryland,College Park Maryland ,Eastern,6,TRUE,38.9896967,-76.93776,Kansas City,Missouri,Kansas City Missouri ,Central,5,TRUE,39.0997265,-94.5785667,Eastern Central,West,0.1100298,-17.6408067,1,-1,1521.109187,945.1734288
2009,173,103,Memphis,2,16,32,Memphis,Tennessee,Memphis Tennessee ,Central,5,TRUE,35.1495343,-90.0489801,Kansas City,Missouri,Kansas City Missouri ,Central,5,TRUE,39.0997265,-94.5785667,Central Central,West,3.9501922,-4.5295866,0,0,594.9789837,369.7028005
2009,172,89,Pittsburgh,1,8,32,Pittsburgh,Pennsylvania,Pittsburgh Pennsylvania ,Eastern,6,TRUE,40.4406248,-79.9958864,Dayton,Ohio,Dayton Ohio ,Eastern,6,TRUE,39.7589478,-84.1916069,Eastern Eastern,West,-0.681677,-4.1957205,0,0,364.7919569,226.6712131
2009,171,90,Oklahoma St.,8,32,32,Stillwater,Oklahoma,Stillwater Oklahoma ,Central,5,TRUE,36.1156071,-97.0583681,Dayton,Ohio,Dayton Ohio ,Eastern,6,TRUE,39.7589478,-84.1916069,Central Eastern,East,3.6433407,12.8667612,1,1,1197.554528,744.1258849
2009,170,67,Wisconsin,12,32,32,Madison,Wisconsin,Madison Wisconsin ,Central,5,TRUE,43.0721661,-89.4007501,Boise,Idaho,Boise Idaho ,Mountain,4,TRUE,43.6150186,-116.2023137,Central Mountain,West,0.5428525,-26.8015636,1,-1,2158.759922,1341.391226
2009,169,66,Xavier,4,16,32,Cincinnati,Ohio,Cincinnati Ohio ,Eastern,6,TRUE,39.1031182,-84.5120196,Boise,Idaho,Boise Idaho ,Mountain,4,TRUE,43.6150186,-116.2023137,Eastern Mountain,West,4.5119004,-31.6902941,2,-2,2675.133863,1662.251118
2009,168,77,UCLA,6,32,32,Los Angeles,California,Los Angeles California ,Pacific,3,TRUE,34.0522342,-118.2436849,Philadelphia,Pennsylvania,Philadelphia Pennsylvania ,Eastern,6,TRUE,39.9525839,-75.1652215,Pacific Eastern,East,5.9003497,43.0784634,3,3,3843.448952,2388.208458
2009,167,72,Villanova,3,4,32,Villanova,Pennsylvania,Villanova Pennsylvania ,Eastern,6,TRUE,40.0375832,-75.3491813,Philadelphia,Pennsylvania,Philadelphia Pennsylvania ,Eastern,6,TRUE,39.9525839,-75.1652215,Eastern Eastern,East,-0.0849993,0.1839598,0,0,18.30045494,11.3713755
2009,166,79,Texas,7,32,32,Austin,Texas,Austin Texas ,Central,5,TRUE,30.267153,-97.7430608,Greensboro,North Carolina,Greensboro North Carolina ,Eastern,6,TRUE,36.0726354,-79.7919754,Central Eastern,East,5.8054824,17.9510854,1,1,1787.737544,1110.848609
2009,165,113,Duke,2,16,32,Durham,North Carolina,Durham North Carolina ,Eastern,6,TRUE,35.9940329,-78.898619,Greensboro,North Carolina,Greensboro North Carolina ,Eastern,6,TRUE,36.0726354,-79.7919754,Eastern Eastern,West,0.0786025,-0.8933564,0,0,80.80487577,50.20982199
2009,164,95,North Carolina,1,1,32,Chapel Hill,North Carolina,Chapel Hill North Carolina ,Eastern,6,TRUE,35.9131996,-79.0558445,Greensboro,North Carolina,Greensboro North Carolina ,Eastern,6,TRUE,36.0726354,-79.7919754,Eastern Eastern,West,0.1594358,-0.7361309,0,0,68.55886045,42.60050086
2009,163,106,LSU,8,32,32,Baton Rouge,Louisiana,Baton Rouge Louisiana ,Central,5,TRUE,30.4514677,-91.1871466,Greensboro,North Carolina,Greensboro North Carolina ,Eastern,6,TRUE,36.0726354,-79.7919754,Central Eastern,East,5.6211677,11.3951712,1,1,1228.837201,763.5640369
2009,162,68,Western Kentucky,12,32,32,Bowling Green,Kentucky,Bowling Green Kentucky ,Central,5,TRUE,36.9685219,-86.4808043,Portland,Oregon,Portland Oregon ,Pacific,3,TRUE,45.515232,-122.6783853,Central Pacific,West,8.5467101,-36.197581,2,-2,3142.000144,1952.348376
2009,161,110,Gonzaga,4,16,32,Spokane,Washington,Spokane Washington ,Pacific,3,TRUE,47.6587802,-117.4260466,Portland,Oregon,Portland Oregon ,Pacific,3,TRUE,45.515232,-122.6783853,Pacific Pacific,West,-2.1435482,-5.2523387,0,0,466.6634103,289.9711996
2009,160,126,Arizona St.,6,32,32,Tempe,Arizona,Tempe Arizona ,Mountain,3,FALSE,33.4255104,-111.9400054,Miami,Florida,Miami Florida ,Eastern,6,TRUE,25.7616798,-80.1917902,Mountain Eastern,East,-7.6638306,31.7482152,3,3,3171.9935,1970.985383
2009,159,82,Syracuse,3,16,32,Syracuse,New York,Syracuse New York ,Eastern,6,TRUE,43.0481221,-76.1474244,Miami,Florida,Miami Florida ,Eastern,6,TRUE,25.7616798,-80.1917902,Eastern Eastern,West,-17.2864423,-4.0443658,0,0,1956.998899,1216.022739
2009,158,102,Michigan,10,32,32,Ann Arbor,Michigan,Ann Arbor Michigan ,Eastern,6,TRUE,42.2808256,-83.7430378,Kansas City,Missouri,Kansas City Missouri ,Central,5,TRUE,39.0997265,-94.5785667,Eastern Central,West,-3.1810991,-10.8355289,1,-1,978.770251,608.1796378
2009,157,91,Oklahoma,2,8,32,Norman,Oklahoma,Norman Oklahoma ,Central,5,TRUE,35.2225668,-97.4394777,Kansas City,Missouri,Kansas City Missouri ,Central,5,TRUE,39.0997265,-94.5785667,Central Central,East,3.8771597,2.860911,0,0,500.0663308,310.7268122
2009,156,107,Louisville,1,8,16,Louisville,Kentucky,Louisville Kentucky ,Eastern,6,TRUE,38.2526647,-85.7584557,Indianapolis,Indiana,Indianapolis Indiana ,Eastern,6,TRUE,39.768403,-86.158068,Eastern Eastern,West,1.5157383,-0.3996123,0,0,172.0420442,106.9019701
2009,155,127,Arizona,12,16,16,Tucson,Arizona,Tucson Arizona ,Mountain,3,FALSE,32.2539787,-110.9741769,Indianapolis,Indiana,Indianapolis Indiana ,Eastern,6,TRUE,39.768403,-86.158068,Mountain Eastern,East,7.5144243,24.8161089,3,3,2373.764487,1474.98887
2009,154,108,Kansas,3,16,16,Lawrence,Kansas,Lawrence Kansas ,Central,5,TRUE,38.9716689,-95.2352501,Indianapolis,Indiana,Indianapolis Indiana ,Eastern,6,TRUE,39.768403,-86.158068,Central Eastern,East,0.7967341,9.0771821,1,1,784.9509255,487.7458924
2009,153,101,Michigan St.,2,2,16,East Lansing,Michigan,East Lansing Michigan ,Eastern,6,TRUE,42.7369792,-84.4838654,Indianapolis,Indiana,Indianapolis Indiana ,Eastern,6,TRUE,39.768403,-86.158068,Eastern Eastern,West,-2.9685762,-1.6742026,0,0,358.515263,222.7710564
2009,152,116,Connecticut,1,4,16,Storrs,Connecticut,Storrs Connecticut ,Eastern,6,TRUE,41.8084314,-72.2495231,Glendale,Arizona,Glendale Arizona ,Mountain,3,TRUE,33.5386523,-112.1859866,Eastern Mountain,West,-8.2697791,-39.9364635,3,-3,3598.385843,2235.933301
2009,151,87,Purdue,5,16,16,West Lafayette,Indiana,West Lafayette Indiana ,Eastern,6,TRUE,40.4258686,-86.9080655,Glendale,Arizona,Glendale Arizona ,Mountain,3,TRUE,33.5386523,-112.1859866,Eastern Mountain,West,-6.8872163,-25.2779211,3,-3,2362.535667,1468.011604
2009,150,98,Missouri,3,8,16,Columbia,Missouri,Columbia Missouri ,Central,5,TRUE,38.9517053,-92.3340724,Glendale,Arizona,Glendale Arizona ,Mountain,3,TRUE,33.5386523,-112.1859866,Central Mountain,West,-5.413053,-19.8519142,2,-2,1874.664844,1164.862729
2009,149,103,Memphis,2,16,16,Memphis,Tennessee,Memphis Tennessee ,Central,5,TRUE,35.1495343,-90.0489801,Glendale,Arizona,Glendale Arizona ,Mountain,3,TRUE,33.5386523,-112.1859866,Central Mountain,West,-1.610882,-22.1370065,2,-2,2036.062521,1265.150596
2009,148,89,Pittsburgh,1,8,16,Pittsburgh,Pennsylvania,Pittsburgh Pennsylvania ,Eastern,6,TRUE,40.4406248,-79.9958864,Boston,Massachusetts,Boston Massachusetts ,Eastern,6,TRUE,42.3600825,-71.0588801,Eastern Eastern,East,1.9194577,8.9370063,0,0,774.9430006,481.5272562
2009,147,66,Xavier,4,16,16,Cincinnati,Ohio,Cincinnati Ohio ,Eastern,6,TRUE,39.1031182,-84.5120196,Boston,Massachusetts,Boston Massachusetts ,Eastern,6,TRUE,42.3600825,-71.0588801,Eastern Eastern,East,3.2569643,13.4531395,0,0,1188.48874,738.4926653
2009,146,72,Villanova,3,4,16,Villanova,Pennsylvania,Villanova Pennsylvania ,Eastern,6,TRUE,40.0375832,-75.3491813,Boston,Massachusetts,Boston Massachusetts ,Eastern,6,TRUE,42.3600825,-71.0588801,Eastern Eastern,East,2.3224993,4.2903012,0,0,442.1043294,274.7108943
2009,145,113,Duke,2,16,16,Durham,North Carolina,Durham North Carolina ,Eastern,6,TRUE,35.9940329,-78.898619,Boston,Massachusetts,Boston Massachusetts ,Eastern,6,TRUE,42.3600825,-71.0588801,Eastern Eastern,East,6.3660496,7.8397389,0,0,977.7816893,607.565374
2009,144,95,North Carolina,1,1,16,Chapel Hill,North Carolina,Chapel Hill North Carolina ,Eastern,6,TRUE,35.9131996,-79.0558445,Memphis,Tennessee,Memphis Tennessee ,Central,5,TRUE,35.1495343,-90.0489801,Eastern Central,West,-0.7636653,-10.9931356,1,-1,997.8550118,620.0383584
2009,143,110,Gonzaga,4,16,16,Spokane,Washington,Spokane Washington ,Pacific,3,TRUE,47.6587802,-117.4260466,Memphis,Tennessee,Memphis Tennessee ,Central,5,TRUE,35.1495343,-90.0489801,Pacific Central,East,-12.5092459,27.3770665,2,2,2652.43349,1648.14576
2009,142,82,Syracuse,3,16,16,Syracuse,New York,Syracuse New York ,Eastern,6,TRUE,43.0481221,-76.1474244,Memphis,Tennessee,Memphis Tennessee ,Central,5,TRUE,35.1495343,-90.0489801,Eastern Central,West,-7.8985878,-13.9015557,1,-1,1483.525218,921.8198335
2009,141,91,Oklahoma,2,8,16,Norman,Oklahoma,Norman Oklahoma ,Central,5,TRUE,35.2225668,-97.4394777,Memphis,Tennessee,Memphis Tennessee ,Central,5,TRUE,35.1495343,-90.0489801,Central Central,East,-0.0730325,7.3904976,0,0,671.5276418,417.2679314
2009,140,107,Louisville,1,8,8,Louisville,Kentucky,Louisville Kentucky ,Eastern,6,TRUE,38.2526647,-85.7584557,Indianapolis,Indiana,Indianapolis Indiana ,Eastern,6,TRUE,39.768403,-86.158068,Eastern Eastern,West,1.5157383,-0.3996123,0,0,172.0420442,106.9019701
2009,139,101,Michigan St.,2,2,8,East Lansing,Michigan,East Lansing Michigan ,Eastern,6,TRUE,42.7369792,-84.4838654,Indianapolis,Indiana,Indianapolis Indiana ,Eastern,6,TRUE,39.768403,-86.158068,Eastern Eastern,West,-2.9685762,-1.6742026,0,0,358.515263,222.7710564
2009,138,116,Connecticut,1,4,8,Storrs,Connecticut,Storrs Connecticut ,Eastern,6,TRUE,41.8084314,-72.2495231,Glendale,Arizona,Glendale Arizona ,Mountain,3,TRUE,33.5386523,-112.1859866,Eastern Mountain,West,-8.2697791,-39.9364635,3,-3,3598.385843,2235.933301
2009,137,98,Missouri,3,8,8,Columbia,Missouri,Columbia Missouri ,Central,5,TRUE,38.9517053,-92.3340724,Glendale,Arizona,Glendale Arizona ,Mountain,3,TRUE,33.5386523,-112.1859866,Central Mountain,West,-5.413053,-19.8519142,2,-2,1874.664844,1164.862729
2009,136,89,Pittsburgh,1,8,8,Pittsburgh,Pennsylvania,Pittsburgh Pennsylvania ,Eastern,6,TRUE,40.4406248,-79.9958864,Boston,Massachusetts,Boston Massachusetts ,Eastern,6,TRUE,42.3600825,-71.0588801,Eastern Eastern,East,1.9194577,8.9370063,0,0,774.9430006,481.5272562
2009,135,72,Villanova,3,4,8,Villanova,Pennsylvania,Villanova Pennsylvania ,Eastern,6,TRUE,40.0375832,-75.3491813,Boston,Massachusetts,Boston Massachusetts ,Eastern,6,TRUE,42.3600825,-71.0588801,Eastern Eastern,East,2.3224993,4.2903012,0,0,442.1043294,274.7108943
2009,134,95,North Carolina,1,1,8,Chapel Hill,North Carolina,Chapel Hill North Carolina ,Eastern,6,TRUE,35.9131996,-79.0558445,Memphis,Tennessee,Memphis Tennessee ,Central,5,TRUE,35.1495343,-90.0489801,Eastern Central,West,-0.7636653,-10.9931356,1,-1,997.8550118,620.0383584
2009,133,91,Oklahoma,2,8,8,Norman,Oklahoma,Norman Oklahoma ,Central,5,TRUE,35.2225668,-97.4394777,Memphis,Tennessee,Memphis Tennessee ,Central,5,TRUE,35.1495343,-90.0489801,Central Central,East,-0.0730325,7.3904976,0,0,671.5276418,417.2679314
2009,132,101,Michigan St.,2,2,4,East Lansing,Michigan,East Lansing Michigan ,Eastern,6,TRUE,42.7369792,-84.4838654,Detroit,Michigan,Detroit Michigan ,Eastern,6,TRUE,42.331427,-83.0457538,Eastern Eastern,East,-0.4055522,1.4381116,0,0,126.1662081,78.39604713
2009,131,116,Connecticut,1,4,4,Storrs,Connecticut,Storrs Connecticut ,Eastern,6,TRUE,41.8084314,-72.2495231,Detroit,Michigan,Detroit Michigan ,Eastern,6,TRUE,42.331427,-83.0457538,Eastern Eastern,West,0.5229956,-10.7962307,0,0,892.4471366,554.5409413
2009,130,72,Villanova,3,4,4,Villanova,Pennsylvania,Villanova Pennsylvania ,Eastern,6,TRUE,40.0375832,-75.3491813,Detroit,Michigan,Detroit Michigan ,Eastern,6,TRUE,42.331427,-83.0457538,Eastern Eastern,West,2.2938438,-7.6965725,0,0,692.4221115,430.251153
2009,129,95,North Carolina,1,1,4,Chapel Hill,North Carolina,Chapel Hill North Carolina ,Eastern,6,TRUE,35.9131996,-79.0558445,Detroit,Michigan,Detroit Michigan ,Eastern,6,TRUE,42.331427,-83.0457538,Eastern Eastern,West,6.4182274,-3.9899093,0,0,792.0913403,492.1827405
2009,128,101,Michigan St.,2,2,2,East Lansing,Michigan,East Lansing Michigan ,Eastern,6,TRUE,42.7369792,-84.4838654,Detroit,Michigan,Detroit Michigan ,Eastern,6,TRUE,42.331427,-83.0457538,Eastern Eastern,East,-0.4055522,1.4381116,0,0,126.1662081,78.39604713
2009,127,95,North Carolina,1,1,2,Chapel Hill,North Carolina,Chapel Hill North Carolina ,Eastern,6,TRUE,35.9131996,-79.0558445,Detroit,Michigan,Detroit Michigan ,Eastern,6,TRUE,42.331427,-83.0457538,Eastern Eastern,West,6.4182274,-3.9899093,0,0,792.0913403,492.1827405
2008,126,31,North Carolina,1,4,64,Chapel Hill,North Carolina,Chapel Hill North Carolina ,Eastern,6,TRUE,35.9131996,-79.0558445,Raleigh,North Carolina,Raleigh North Carolina ,Eastern,6,TRUE,35.7795897,-78.6381787,Eastern Eastern,East,-0.1336099,0.4176658,0,0,40.47117173,25.14762023
2008,125,32,Mount St. Mary's,16,64,64,Emmitsburg,Maryland,Emmitsburg Maryland ,Eastern,6,TRUE,39.7045417,-77.3269307,Raleigh,North Carolina,Raleigh North Carolina ,Eastern,6,TRUE,35.7795897,-78.6381787,Eastern Eastern,West,-3.924952,-1.311248,0,0,451.3913958,280.4816098
2008,124,44,Indiana,8,64,64,Bloomington,Indiana,Bloomington Indiana ,Eastern,6,TRUE,39.165325,-86.5263857,Raleigh,North Carolina,Raleigh North Carolina ,Eastern,6,TRUE,35.7795897,-78.6381787,Eastern Eastern,East,-3.3857353,7.888207,0,0,790.9852084,491.495422
2008,123,63,Arkansas,9,32,64,Fayetteville,Arkansas,Fayetteville Arkansas ,Central,5,TRUE,36.0626579,-94.1605839,Raleigh,North Carolina,Raleigh North Carolina ,Eastern,6,TRUE,35.7795897,-78.6381787,Central Eastern,East,-0.2830682,15.5224052,1,1,1396.642105,867.8331698
2008,122,30,Notre Dame,5,32,64,Notre Dame,Indiana,Notre Dame Indiana ,Eastern,6,TRUE,41.7001908,-86.2379328,Denver,Colorado,Denver Colorado ,Mountain,4,TRUE,39.7392358,-104.990251,Eastern Mountain,West,-1.960955,-18.7523182,2,-2,1592.099978,989.2850617
2008,121,48,George Mason,12,64,64,Fairfax,Virginia,Fairfax Virginia ,Eastern,6,TRUE,38.8462236,-77.3063733,Denver,Colorado,Denver Colorado ,Mountain,4,TRUE,39.7392358,-104.990251,Eastern Mountain,West,0.8930122,-27.6838777,2,-2,2374.954721,1475.728446
2008,120,6,Washington St.,4,16,64,Pullman,Washington,Pullman Washington ,Pacific,3,TRUE,46.7297771,-117.1817377,Denver,Colorado,Denver Colorado ,Mountain,4,TRUE,39.7392358,-104.990251,Pacific Mountain,East,-6.9905413,12.1914867,1,1,1254.401399,779.4488926
2008,119,3,Winthrop,13,64,64,Rock Hill,South Carolina,Rock Hill South Carolina ,Eastern,6,TRUE,34.9248667,-81.0250784,Denver,Colorado,Denver Colorado ,Mountain,4,TRUE,39.7392358,-104.990251,Eastern Mountain,West,4.8143691,-23.9651726,2,-2,2178.228142,1353.488218
